can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,100.0,100.0,513418,0,0,0,0,0,3,2.5,2.0,3,Kevin,2.0,120,False,,2025-08-09T14:00:04.851048Z,70,513418.jpg,2.0,False,Schade,0.3,False,,a,5,94,4,4833,2785,7164,1797,0.3,0.6,Schade,80.0,2023-07-01,2001-11-27,False,p513418,123,0,0,1,0,0,0,0,0,0,0,0,14,21.0,18.2,15.0,5.5,5,8,4,17,1,0.10,0.06,0.16,1.32,159,63,104,70,114,74,132,69,,,,,,,0.07,0.0,0.04,0.11,0.97,0.0,40,26,188,96,200,103,305,98,0.73,0.73,12.44
True,True,,,440089,0,0,-1,1,0,3,3.0,2.5,5,Mikkel,2.5,121,False,,,59,440089.jpg,5.0,False,Damsgaard,0.8,False,,a,5,94,5,6960,4902,29857,4644,0.4,0.8,Damsgaard,58.0,2022-08-10,2000-07-03,False,p440089,90,0,0,1,0,0,0,0,0,0,0,0,18,27.8,43.2,14.0,8.5,5,7,3,15,1,0.06,0.24,0.30,1.19,126,45,35,29,119,75,74,46,2.0,,3.0,,,,0.06,0.0,0.24,0.3,1.19,0.0,112,75,147,64,68,26,192,64,1.0,1.0,15.0
True,True,,,543295,0,0,0,0,0,3,1.0,0.5,0,Antoni,0.5,122,False,,,55,543295.jpg,1.0,False,Milambo,0.1,False,,a,5,94,1,569,159,1730,621,0.1,0.2,Milambo,152.0,2025-07-03,2005-04-03,False,p543295,45,0,0,0,3,0,0,0,0,0,0,0,5,4.0,1.8,0.0,0.6,0,2,2,4,1,0.00,0.01,0.01,1.49,286,140,254,145,677,299,313,157,,,,,,,0.0,0.0,0.02,0.02,2.98,6.0,184,118,323,160,306,155,558,216,2.0,0.0,8.0
True,True,,,244858,0,0,0,0,0,3,1.5,1.0,0,Fábio,1.0,123,False,,,50,244858.jpg,2.0,False,Freitas Gouveia Carvalho,0.3,False,,a,5,94,2,3738,659,7899,3393,0.2,0.4,Carvalho,173.0,2024-08-12,2002-08-30,False,p244858,90,0,0,0,3,0,0,0,0,0,0,0,7,5.4,5.0,3.0,1.3,0,4,3,7,1,0.03,0.03,0.06,1.86,261,123,207,124,227,128,284,142,4.0,,,,,,0.03,0.0,0.03,0.06,1.86,3.0,281,176,251,123,177,84,325,106,1.0,0.0,7.0
True,True,,,56979,0,0,0,0,0,3,2.5,2.0,3,Jordan,2.0,124,False,,,50,56979.jpg,2.0,False,Henderson,0.3,False,,a,5,94,4,2710,1168,6316,1756,0.4,0.8,Henderson,241.0,2025-07-15,1990-06-17,False,p56979,89,0,0,1,0,0,0,0,0,0,0,0,10,9.8,3.4,5.0,1.8,3,7,2,12,1,0.03,0.00,0.03,0.88,226,103,226,132,200,114,266,131,,,,,,,0.03,0.0,0.0,0.03,0.89,0.0,220,141,162,75,170,79,327,108,1.01,1.01,12.13
True,True,0.0,0.0,204580,0,0,0,0,0,3,0.0,0.0,0,Vitaly,0.0,125,False,Heel Injury - Expected back 13 Sep,2025-08-09T14:00:04.867824Z,50,204580.jpg,0.0,False,Janelt,0.0,False,,i,5,94,0,41,9,765,180,0.0,0.0,Janelt,80.0,2020-10-03,1998-05-10,False,p204580,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,610,255,609,259,585,247,615,258,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,255,160,614,261,614,261,667,291,0.0,0.0,0.0
True,True,,,207283,0,0,0,0,0,3,2.0,1.5,1,Mathias,1.5,126,False,,,50,207283.jpg,1.5,False,Jensen,0.1,False,,a,5,94,3,786,174,1848,656,0.3,0.6,Jensen,58.0,2019-07-10,1996-01-01,False,p207283,79,0,0,0,3,0,0,0,0,0,0,0,15,12.4,25.7,8.0,4.6,3,2,3,8,1,0.13,0.04,0.17,2.10,207,90,77,53,162,95,161,82,3.0,,,,,,0.15,0.0,0.05,0.2,2.39,3.42,259,163,208,105,218,111,508,178,1.14,0.0,9.11
True,True,0.0,0.0,626464,0,0,0,0,0,3,0.0,0.0,0,Gustavo,0.0,127,False,Hamstring injury - Unknown return date,2025-08-09T14:00:04.884092Z,50,626464.jpg,0.0,False,Nunes Fernandes Gomes,0.0,False,,i,5,94,0,41,8,441,86,0.0,0.0,Nunes,30.0,2024-08-28,2005-11-20,False,p626464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,650,282,650,286,631,276,654,285,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,343,218,654,287,654,287,679,299,0.0,0.0,0.0
True,True,,,428580,0,0,0,0,0,3,3.0,2.5,1,Frank,2.5,128,False,,,50,428580.jpg,2.5,False,Onyeka,0.1,False,,a,5,94,5,1938,234,1315,526,0.5,1.0,Onyeka,157.0,2021-07-20,1998-01-01,False,p428580,42,0,1,0,0,0,0,0,0,0,0,0,15,3.4,0.3,2.0,0.5,2,3,0,5,0,0.00,0.00,0.00,0.31,294,144,308,163,246,139,316,159,,,,,,,0.0,0.0,0.0,0.0,0.66,0.0,286,180,136,53,144,60,540,199,0.0,0.0,10.71
True,True,,,508395,0,0,0,0,0,3,4.0,3.5,5,Yehor,3.5,129,False,,,50,508395.jpg,3.5,False,Yarmoliuk,0.1,False,,a,5,94,7,1533,1310,1054,462,0.7,1.4,Yarmoliuk,225.0,2022-10-28,2004-03-01,False,p508395,168,0,0,1,3,0,0,0,0,0,0,0,25,22.0,16.2,8.0,4.6,6,13,5,24,2,0.11,0.02,0.13,2.81,155,60,114,74,167,96,162,83,,,,,,,0.06,0.0,0.01,0.07,1.51,1.61,325,203,104,38,111,44,555,213,1.07,0.54,12.86
True,True,,,606689,0,0,0,0,0,3,0.5,0.0,0,Romelle,0.0,130,False,,,45,606689.jpg,0.0,False,Donovan,0.1,False,,a,5,94,0,1508,427,2523,928,0.0,0.0,Donovan,241.0,2025-07-01,2006-11-30,False,p606689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,575,229,570,235,538,219,580,232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,549,303,582,239,582,239,474,163,0.0,0.0,0.0
True,True,,,628204,0,0,0,0,0,3,0.5,0.0,0,Yunus Emre,0.0,131,False,,,45,628204.jpg,0.0,False,Konak,0.2,False,,a,5,94,0,749,235,3389,1188,0.0,0.0,Konak,219.0,2024-01-11,2006-01-10,False,p628204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,584,237,579,243,547,227,589,240,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,562,313,589,245,589,245,409,138,0.0,0.0,0.0
True,True,75.0,75.0,220695,0,0,0,0,0,3,0.4,0.0,0,Paris,0.0,132,False,Hamstring injury - 75% chance of playing,2025-08-14T16:00:05.924672Z,45,220695.jpg,0.0,False,Maghoma,0.0,False,,d,5,94,0,86,21,1015,231,0.0,0.0,Maghoma,241.0,2020-08-01,2001-05-08,False,p220695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,476,168,470,174,430,156,484,171,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,412,235,485,178,485,178,645,278,0.0,0.0,0.0
True,True,,,450539,0,0,0,0,0,3,0.5,0.0,0,Myles,0.0,133,False,,,45,450539.jpg,0.0,False,Peart-Harris,0.0,False,,a,5,94,0,487,138,928,343,0.0,0.0,Peart-Harris,241.0,2021-07-23,2002-09-18,False,p450539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,495,176,488,182,454,166,502,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,446,245,504,186,504,186,591,235,0.0,0.0,0.0
True,False,0.0,0.0,591357,0,0,0,0,0,3,0.0,0.0,0,Ryan,0.0,134,False,Has joined Wigan on loan for the rest of the season,2025-08-11T01:07:54.335986Z,45,591357.jpg,0.0,False,Trevitt,0.0,False,,u,5,94,0,0,0,428,112,0.0,0.0,Trevitt,241.0,2024-01-08,2003-03-12,False,p591357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,570,226,565,232,533,216,575,229,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,543,300,577,236,577,236,676,297,0.0,0.0,0.0
True,True,75.0,75.0,216646,0,0,0,0,0,4,0.4,0.0,0,Yoane,0.0,135,False,Lack of match fitness - 75% chance of playing,2025-08-14T16:00:05.941925Z,75,216646.jpg,0.0,False,Wissa,1.3,False,,d,5,94,0,5343,741,135076,32992,0.0,0.0,Wissa,50.0,2021-08-10,1996-09-03,False,p216646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,702,74,702,74,702,74,702,74,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,21,9,701,74,701,74,163,28,0.0,0.0,0.0
True,True,,,502500,0,0,0,0,0,4,4.5,4.0,2,Igor Thiago,4.0,136,False,,,60,502500.jpg,4.0,False,Nascimento Rodrigues,1.2,False,,a,5,94,8,49545,17980,23469,10172,0.7,1.3,Thiago,30.0,2024-07-01,2001-06-26,False,p502500,180,1,0,1,3,0,0,0,0,0,0,0,21,41.0,27.0,39.0,10.7,4,3,3,10,2,1.13,0.02,1.15,3.05,68,8,73,4,36,13,45,8,,,,,2.0,,0.56,0.0,0.01,0.57,1.52,1.5,97,27,91,8,99,8,174,30,1.0,0.5,5.0
True,True,,,533710,0,0,0,0,0,4,0.5,0.0,0,Iwan,0.0,137,False,,,45,533710.jpg,0.0,False,Morgan,0.4,False,,a,5,94,0,5496,1235,10649,4272,0.0,0.0,Morgan,,,,False,p533710,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,532,40,527,40,496,40,538,42,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,502,62,540,42,540,42,260,44,0.0,0.0,0.0
True,True,,,49262,0,0,0,0,0,1,-0.5,0.0,0,Jason,0.0,138,False,,,45,49262.jpg,0.0,False,Steele,0.4,False,,a,6,36,0,1730,377,8739,2514,0.0,0.0,Steele,241.0,2018-07-01,1990-08-18,False,p49262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,455,69,447,53,401,49,464,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,366,17,464,69,464,69,263,37,0.0,0.0,0.0
True,True,,,489639,0,0,0,0,0,1,1.0,1.5,1,Bart,1.5,139,False,,,45,489639.jpg,1.5,False,Verbruggen,6.9,False,,a,6,36,3,38739,5672,93492,40814,0.3,0.7,Verbruggen,152.0,2023-07-03,2002-08-18,False,p489639,180,0,0,0,3,0,0,0,0,0,2,0,14,24.6,10.0,0.0,3.4,1,20,0,0,2,0.00,0.00,0.00,2.36,142,17,174,2,468,63,210,15,,,,,,,0.0,1.0,0.0,0.0,1.18,1.5,464,31,202,18,213,19,59,9,1.0,0.0,0.0
True,True,,,209288,0,0,0,0,0,1,-0.5,0.0,0,Tom,0.0,140,False,,,40,209288.jpg,0.0,False,McGill,0.4,False,,a,6,36,0,2948,832,3718,1384,0.0,0.0,McGill,39.0,2021-02-02,2000-03-25,False,p209288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,357,38,348,22,297,18,367,38,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,603,53,365,38,365,38,277,42,0.0,0.0,0.0
True,False,0.0,0.0,472739,0,0,0,0,0,1,0.0,0.0,0,Carl,0.0,141,False,Has joined Coventry City on loan for the rest of the season.,2025-07-25T14:54:18.206318Z,40,472739.jpg,0.0,False,Rushworth,0.0,False,,u,6,36,0,0,0,88,16,0.0,0.0,Rushworth,241.0,2023-07-01,2001-07-02,False,p472739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,387,51,378,35,331,31,397,51,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,639,66,395,51,395,51,696,80,0.0,0.0,0.0
True,False,0.0,0.0,240514,0,0,0,0,0,1,0.0,0.0,0,Kjell,0.0,142,False,Has joined Union SG permanently,2025-07-25T14:53:26.961790Z,40,240514.jpg,0.0,False,Scherpen,0.0,False,,u,6,36,0,0,0,83,17,0.0,0.0,Scherpen,152.0,2021-07-16,2000-01-23,False,p240514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,366,42,357,26,307,22,376,42,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,613,57,374,42,374,42,697,81,0.0,0.0,0.0
True,True,,,204120,0,0,0,0,0,2,-0.5,0.0,0,Olivier,0.0,143,False,,,45,204120.jpg,0.0,False,Boscagli,0.1,False,,a,6,36,0,934,230,3097,938,0.0,0.0,Boscagli,73.0,2025-07-02,1997-11-18,False,p204120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,471,198,465,198,425,179,479,200,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,403,89,480,194,480,194,477,180,0.0,0.0,0.0
True,True,,,550090,0,0,0,0,0,2,-0.5,0.0,0,Diego,0.0,144,False,,,45,550090.jpg,0.0,False,Coppola,0.1,False,,a,6,36,0,309,75,1684,468,0.0,0.0,Coppola,106.0,2025-06-17,2003-12-28,False,p550090,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,542,214,537,213,506,200,548,215,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,513,134,550,210,550,210,531,200,0.0,0.0,0.0
True,True,,,465730,0,0,0,0,0,2,0.5,1.0,0,Maxim,1.0,145,False,,,45,465730.jpg,1.0,False,De Cuyper,5.5,False,,a,6,36,2,34729,3984,88495,44643,0.2,0.4,De Cuyper,21.0,2025-07-05,2000-12-22,False,p465730,156,0,0,0,3,0,0,0,1,0,0,0,10,19.8,27.7,8.0,5.6,8,5,3,11,2,0.00,0.11,0.11,1.96,165,69,70,16,161,39,125,38,,,,,,,0.0,0.0,0.06,0.06,1.13,1.73,455,119,238,83,252,92,72,27,1.15,0.0,6.35
True,True,,,83299,0,0,0,0,0,2,1.0,1.5,1,Lewis,1.5,146,False,,,45,83299.jpg,1.5,False,Dunk,1.3,False,,a,6,36,3,16065,2760,17189,7343,0.3,0.7,Dunk,241.0,2009-07-01,1991-11-21,False,p83299,180,0,0,0,3,0,0,0,0,0,0,0,27,32.6,2.4,7.0,4.2,13,11,3,16,2,0.09,0.00,0.09,2.36,109,47,239,72,175,46,172,57,,,,,,,0.04,0.0,0.0,0.04,1.18,1.5,372,68,195,63,207,67,168,64,1.0,0.0,8.0
True,False,0.0,0.0,204214,0,0,0,0,0,2,0.0,0.0,0,Pervis,0.0,147,False,Has joined AC Milan permanently,2025-07-24T10:14:09.955203Z,45,204214.jpg,0.0,False,Estupiñán Tenorio,0.0,False,,u,6,36,0,0,0,1267,259,0.0,0.0,Estupiñan,62.0,2022-07-16,1998-01-21,False,p204214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,472,199,466,199,426,180,480,201,,,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,404,90,481,195,481,195,654,221,0.0,0.0,0.0
True,True,,,231416,0,0,0,0,0,2,-0.5,0.0,0,Ferdi,0.0,148,False,,,45,231416.jpg,0.0,False,Kadıoğlu,0.2,False,,a,6,36,0,1229,275,5279,1794,0.0,0.0,F.Kadıoğlu,219.0,2024-08-27,1999-10-07,False,p231416,44,0,0,0,1,0,0,0,2,0,0,0,-6,0.0,3.5,0.0,0.3,2,2,0,2,0,0.00,0.00,0.00,0.64,481,205,222,67,436,186,329,114,,,,,,,0.0,0.0,0.0,0.0,1.31,2.05,421,103,490,201,490,201,400,152,0.0,0.0,4.09
True,True,100.0,100.0,223434,0,0,0,0,0,2,-0.5,0.0,0,Igor Julio,0.0,149,False,,2025-08-10T18:00:05.419085Z,45,223434.jpg,0.0,False,dos Santos de Paulo,0.1,False,,a,6,36,0,468,124,943,335,0.0,0.0,Igor,30.0,2023-07-26,1998-02-07,False,p223434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,477,202,471,202,431,183,485,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,415,99,486,198,486,198,570,203,0.0,0.0,0.0
True,True,,,232792,0,0,0,0,0,2,-0.5,0.0,0,Tariq,0.0,150,False,,,45,232792.jpg,0.0,False,Lamptey,0.3,False,,a,6,36,0,2011,452,9048,2811,0.0,0.0,Lamptey,81.0,2020-01-31,2000-09-30,False,p232792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,483,206,476,205,439,188,490,207,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,424,105,492,202,492,202,288,107,0.0,0.0,0.0
True,True,,,469142,0,0,0,0,0,2,1.0,1.5,1,Jan Paul,1.5,151,False,,,45,469142.jpg,1.5,False,van Hecke,1.1,False,,a,6,36,3,7624,1238,16517,6278,0.3,0.7,Van Hecke,152.0,2020-09-10,2000-06-08,False,p469142,180,0,0,0,3,0,0,0,0,0,0,0,20,46.6,2.2,4.0,5.3,13,7,1,14,2,0.01,0.14,0.15,2.36,50,15,246,78,213,65,141,44,,,,,,,0.0,0.0,0.07,0.07,1.18,1.5,458,120,201,68,212,71,179,67,1.0,0.0,7.0
True,True,,,111478,-1,1,-1,1,0,2,-0.5,0.0,0,Joël,0.0,152,False,,,44,111478.jpg,0.0,False,Veltman,0.2,False,,a,6,36,0,684,193,5923,1556,0.0,0.0,Veltman,152.0,2020-07-29,1992-01-15,False,p111478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,448,187,439,187,393,163,457,190,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,566,143,456,182,456,182,361,130,0.0,0.0,0.0
True,True,0.0,0.0,110735,0,0,0,0,0,2,0.0,0.0,0,Adam,0.0,153,False,Knee injury - Unknown return date,2025-08-08T14:30:04.202011Z,45,110735.jpg,0.0,False,Webster,0.0,False,,i,6,36,0,99,24,591,152,0.0,0.0,Webster,241.0,2019-08-03,1995-01-04,False,p110735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,462,193,455,194,412,173,471,196,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,383,76,472,190,472,190,673,226,0.0,0.0,0.0
True,False,0.0,0.0,439135,0,0,0,0,0,2,0.0,0.0,0,Eiran,0.0,154,False,Has joined Birmingham on loan for the rest of the season.,2025-07-28T11:50:54.390347Z,40,439135.jpg,0.0,False,Cashin,0.0,False,,u,6,36,0,0,0,341,67,0.0,0.0,Cashin,104.0,2025-01-31,2001-11-09,False,p439135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,373,136,364,136,315,109,383,140,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,622,174,381,131,381,131,675,227,0.0,0.0,0.0
True,True,,,589100,0,0,0,0,0,2,-0.5,0.0,0,Jacob,0.0,155,False,,,40,589100.jpg,0.0,False,Slater,0.2,False,,a,6,36,0,1240,323,3082,1012,0.0,0.0,Slater,,,,False,p589100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,437,176,427,175,381,151,446,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,695,223,445,171,445,171,377,136,0.0,0.0,0.0
True,True,,,547720,0,0,0,0,0,2,-0.5,0.0,0,Charlie,0.0,156,False,,,40,547720.jpg,0.0,False,Tasker,0.2,False,,a,6,36,0,844,217,2520,780,0.0,0.0,Tasker,,,,False,p547720,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,417,162,407,161,361,137,426,165,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,674,208,425,157,425,157,418,161,0.0,0.0,0.0
True,True,,,451340,0,0,0,0,0,3,1.5,2.0,2,Mitoma,2.0,157,False,,,65,451340.jpg,2.0,False,Kaoru,5.7,False,,a,6,36,4,28089,6866,167046,53727,0.3,0.6,Mitoma,108.0,2021-08-09,1997-05-20,False,p451340,172,0,0,1,2,0,0,0,1,0,0,0,6,12.0,45.2,18.0,7.1,0,4,1,5,2,0.22,0.13,0.35,2.12,211,92,31,27,97,64,96,59,,,,,,,0.12,0.0,0.07,0.19,1.11,1.05,62,44,186,94,198,101,71,23,1.05,0.52,2.62
True,True,75.0,,463067,0,0,0,0,0,3,1.9,3.0,0,Georginio,3.0,158,False,Knock - 75% chance of playing,2025-08-25T07:30:07.559102Z,60,463067.jpg,6.0,False,Rutter,1.2,False,,d,6,36,6,22116,1984,43047,18724,0.5,1.0,Georginio,73.0,2024-08-19,2002-04-20,False,p463067,68,0,1,1,0,0,0,0,0,0,0,0,15,2.2,1.2,15.0,1.8,0,1,1,2,1,0.07,0.00,0.07,0.52,307,152,276,150,112,72,269,134,,,,,,,0.09,0.0,0.0,0.09,0.69,0.0,94,63,129,49,45,20,175,58,1.32,1.32,2.65
True,True,0.0,0.0,109345,0,0,-1,1,0,3,0.0,0.0,0,Solly,0.0,159,False,Knee injury - Unknown return date,2025-08-10T18:00:05.450301Z,59,109345.jpg,0.0,False,March,0.0,False,,i,6,36,0,65,17,1259,252,0.0,0.0,March,241.0,2012-07-01,1994-07-20,False,p109345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,681,300,684,302,680,300,684,302,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,103,67,683,303,683,303,663,289,0.0,0.0,0.0
True,True,,,592031,-1,1,-1,1,0,3,2.0,2.5,2,Yankuba,2.5,160,False,,,59,592031.jpg,2.5,False,Minteh,0.9,False,,a,6,36,5,6328,1461,34693,10160,0.4,0.8,Minteh,78.0,2024-07-01,2004-07-22,False,p592031,158,0,0,1,2,0,0,0,0,0,0,0,21,16.6,45.3,41.0,10.3,3,7,1,11,2,0.17,0.57,0.74,2.12,181,75,30,26,31,16,48,33,,,,,,,0.1,0.0,0.32,0.42,1.21,1.14,116,77,148,65,155,71,188,62,1.14,0.57,6.27
True,True,0.0,0.0,474120,-1,1,-1,1,0,3,0.0,0.0,0,Julio,0.0,161,False,Knee injury - Expected back 18 Oct,2025-08-10T18:00:05.470138Z,54,474120.jpg,0.0,False,Enciso Espínola,0.0,False,,i,6,36,0,74,26,1786,349,0.0,0.0,Enciso,168.0,2022-06-17,2004-01-23,False,p474120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,665,290,664,293,649,286,669,293,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,210,135,668,294,668,294,646,279,0.0,0.0,0.0
True,True,,,513433,0,0,0,0,0,3,0.5,1.0,1,Brajan,1.0,162,False,,,55,513433.jpg,1.0,False,Gruda,0.0,False,,a,6,36,2,324,91,1239,327,0.2,0.4,Gruda,80.0,2024-08-14,2004-05-31,False,p513433,12,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.3,10.0,1.0,0,2,1,3,0,0.37,0.00,0.37,0.63,330,162,310,165,149,90,296,150,2.0,,6.0,,,,2.78,0.0,0.0,2.78,4.72,7.5,180,115,266,135,305,154,593,237,0.0,0.0,22.5
True,True,,,532529,0,0,-1,1,0,3,0.0,0.5,1,Jack,0.5,163,False,,,54,532529.jpg,1.0,False,Hinshelwood,0.1,False,,a,6,36,1,298,108,3434,692,0.1,0.2,Hinshelwood,241.0,2022-12-30,2005-04-11,False,p532529,45,0,0,0,1,0,0,0,0,0,0,0,9,4.6,1.2,0.0,0.6,0,2,1,3,0,0.00,0.01,0.01,0.67,275,132,274,149,653,287,312,156,,,,,,,0.0,0.0,0.02,0.02,1.34,2.0,215,137,315,156,288,143,511,180,0.0,0.0,6.0
True,True,,,219249,0,0,0,0,1,3,5.5,6.0,2,Matt,6.0,164,False,,,55,219249.jpg,6.0,False,O'Riley,1.7,False,,a,6,36,12,124046,8799,42890,19697,1.1,2.2,O'Riley,58.0,2024-08-26,2000-11-21,False,p219249,177,1,0,1,2,0,0,0,0,0,0,2,36,60.8,66.6,63.0,19.0,3,2,4,9,2,1.21,0.17,1.38,2.12,24,10,11,10,11,4,6,3,1.0,,2.0,,2.0,,0.62,0.0,0.09,0.71,1.08,1.02,144,92,37,15,42,17,144,46,1.02,0.51,4.58
True,True,,,516211,0,0,0,0,0,3,-0.5,0.0,0,Abdallah,0.0,165,False,,,55,516211.jpg,0.0,False,Sima,0.0,False,,a,6,36,0,165,39,698,196,0.0,0.0,Sima,189.0,2021-08-30,2001-06-17,False,p516211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,679,299,682,301,676,298,682,301,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,181,116,681,302,681,302,636,273,0.0,0.0,0.0
